time_5min,location,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,count,phase
2020-04-07T02:10:00Z,8,3,10,2,NA,4,0,1,pre-quake
2020-04-07T02:10:00Z,10,3,10,8,NA,4,0,1,pre-quake
2020-04-07T02:10:00Z,12,2,0,10,NA,8,0,1,pre-quake
2020-04-07T02:10:00Z,13,4,9,6,NA,0,0,1,pre-quake
2020-04-07T02:10:00Z,15,2.6666666666666665,8,5,NA,8,0,3,pre-quake
2020-04-07T02:10:00Z,16,7,10,8,7,7,0,1,pre-quake
2020-04-07T02:10:00Z,19,6,0,7,NA,5,0,1,pre-quake
2020-04-07T02:15:00Z,8,6,4,4,NA,4,0,1,pre-quake
2020-04-07T02:15:00Z,11,9,3,10,7,1,0,1,pre-quake
2020-04-07T02:15:00Z,14,6,10,1,NA,10,0,1,pre-quake
2020-04-07T02:20:00Z,6,10,8,6,2,1,0,1,pre-quake
2020-04-07T02:20:00Z,8,7.666666666666667,6.333333333333333,5.666666666666667,NA,8.333333333333334,0,3,pre-quake
2020-04-07T02:20:00Z,9,4,7,4,10,1,0,1,pre-quake
2020-04-07T02:20:00Z,13,4,4,10,NA,7,1,1,pre-quake
2020-04-07T02:20:00Z,14,9,9,8,NA,9,0,1,pre-quake
2020-04-07T02:20:00Z,15,8,3,2,NA,10,0,1,pre-quake
2020-04-07T02:20:00Z,16,6,2,8,9,1,0,1,pre-quake
2020-04-07T02:25:00Z,6,6,9,7.5,4.5,5.5,0,2,pre-quake
2020-04-07T02:25:00Z,8,8,4,4,NA,5,0,1,pre-quake
2020-04-07T02:25:00Z,9,10,9,6,10,0,0,1,pre-quake
2020-04-07T02:25:00Z,10,10,10,4,NA,10,0,1,pre-quake
2020-04-07T02:25:00Z,15,2,5,3.5,NA,6,0,2,pre-quake
2020-04-07T02:25:00Z,17,10,3,0,NA,5,0,1,pre-quake
2020-04-07T02:30:00Z,2,7,3,2,NA,6,0,1,pre-quake
2020-04-07T02:30:00Z,4,6,3,4,NA,6,0,1,pre-quake
2020-04-07T02:30:00Z,11,5,3,8,9,4,0,1,pre-quake
2020-04-07T02:30:00Z,15,5,2,8,NA,3,0,1,pre-quake
2020-04-07T02:35:00Z,3,8.5,4,6,5,6,0.5,2,pre-quake
2020-04-07T02:35:00Z,4,2,5,9,NA,2,0,1,pre-quake
2020-04-07T02:35:00Z,6,8.5,2.5,1.5,7.5,6,0,2,pre-quake
2020-04-07T02:35:00Z,15,6,6,7,NA,5.5,0,2,pre-quake
2020-04-07T02:40:00Z,2,7,5,5.5,NA,2,0.5,2,pre-quake
2020-04-07T02:40:00Z,3,2,9,1,6,8,0,1,pre-quake
2020-04-07T02:40:00Z,11,9,6,7,6,7,0,1,pre-quake
2020-04-07T02:40:00Z,12,7,6,5,NA,7,0,1,pre-quake
2020-04-07T02:40:00Z,14,7.5,8.5,5,NA,2.5,0,2,pre-quake
2020-04-07T02:40:00Z,15,5,3,4,NA,5,0,1,pre-quake
2020-04-07T02:40:00Z,19,2,8,4,NA,0,0,1,pre-quake
2020-04-07T02:45:00Z,1,1,9,0,2,7,0,1,pre-quake
2020-04-07T02:45:00Z,6,6,5,9,2,3,0,1,pre-quake
2020-04-07T02:45:00Z,8,1,8,9,NA,10,0,1,pre-quake
2020-04-07T02:45:00Z,9,9,1,3,10,4,0,1,pre-quake
2020-04-07T02:45:00Z,13,1,10,8,NA,1,0,1,pre-quake
2020-04-07T02:45:00Z,15,8,5,3,NA,5,0,1,pre-quake
2020-04-07T02:45:00Z,16,9,6,5,5,5,0,1,pre-quake
2020-04-07T02:45:00Z,17,5,5,5,NA,10,0,1,pre-quake
2020-04-07T02:45:00Z,19,5,0,7,NA,4,0,1,pre-quake
2020-04-07T02:50:00Z,1,8,6,9,3,10,0,1,pre-quake
2020-04-07T02:50:00Z,3,6,8,2,10,2,0,1,pre-quake
2020-04-07T02:50:00Z,5,7,8,1,5,5,0,1,pre-quake
2020-04-07T02:50:00Z,8,4,1,9,NA,4,0,1,pre-quake
2020-04-07T02:50:00Z,9,2.5,7,3,7.5,6,0,2,pre-quake
2020-04-07T02:50:00Z,13,1,4,9,NA,9,0,1,pre-quake
2020-04-07T02:50:00Z,15,7,10,5,NA,6,0,1,pre-quake
2020-04-07T02:50:00Z,19,5.5,9.5,6,NA,5,0,2,pre-quake
2020-04-07T02:55:00Z,1,1,7,6,3,1,0,1,pre-quake
2020-04-07T02:55:00Z,5,4,2,10,2,7,0,1,pre-quake
2020-04-07T02:55:00Z,6,8,4,7,7,10,0,1,pre-quake
2020-04-07T02:55:00Z,8,9.5,1,8.5,NA,8.5,0,2,pre-quake
2020-04-07T02:55:00Z,10,9,6,4,NA,3,0,1,pre-quake
2020-04-07T02:55:00Z,11,0,5,10,9,10,0,1,pre-quake
2020-04-07T02:55:00Z,16,3,10,6,2,9,0,1,pre-quake
2020-04-07T03:00:00Z,2,9,7,10,NA,3,0,1,pre-quake
2020-04-07T03:00:00Z,6,5.5,6,3,9,5.5,0,2,pre-quake
2020-04-07T03:00:00Z,8,5,6,2,NA,2,0,1,pre-quake
2020-04-07T03:00:00Z,14,9,10,1,NA,1,0,1,pre-quake
2020-04-07T03:00:00Z,17,10,8,10,NA,0,0,1,pre-quake
2020-04-07T03:05:00Z,6,8,6,7,5,0,0,1,pre-quake
2020-04-07T03:05:00Z,13,2,10,7,NA,3,0,1,pre-quake
2020-04-07T03:05:00Z,15,3,10,8,NA,8,0,1,pre-quake
2020-04-07T03:05:00Z,18,8.5,2.5,6.5,NA,1,0,2,pre-quake
2020-04-07T03:10:00Z,2,1,1,3,NA,10,0,1,pre-quake
2020-04-07T03:10:00Z,8,6,9,8,NA,6,0,1,pre-quake
2020-04-07T03:10:00Z,12,2,10,3,NA,7,0,1,pre-quake
2020-04-07T03:10:00Z,13,0,10,8,NA,0,0,1,pre-quake
2020-04-07T03:10:00Z,14,7,7,2,NA,10,0,1,pre-quake
2020-04-07T03:10:00Z,15,4.666666666666667,5,9.333333333333334,NA,4,0.3333333333333333,3,pre-quake
2020-04-07T03:10:00Z,19,0,4,0,NA,7,0,1,pre-quake
2020-04-07T03:15:00Z,1,9,4,8,6,4,0,1,pre-quake
2020-04-07T03:15:00Z,2,6.5,4.5,7,NA,7.5,0,2,pre-quake
2020-04-07T03:15:00Z,6,1,9,8,8,4,0,2,pre-quake
2020-04-07T03:15:00Z,8,5,4,8.5,NA,6,0,2,pre-quake
2020-04-07T03:15:00Z,14,7,1,8,NA,0,0,1,pre-quake
2020-04-07T03:15:00Z,16,10,3,8,6,7,0,1,pre-quake
2020-04-07T03:20:00Z,3,10,4,6,5,10,0,1,pre-quake
2020-04-07T03:20:00Z,6,4,10,1,6,9,1,1,pre-quake
2020-04-07T03:20:00Z,8,10,6,0,NA,5,0,1,pre-quake
2020-04-07T03:20:00Z,9,4,8,0,5,5,0,1,pre-quake
2020-04-07T03:20:00Z,10,6,6,0,NA,0,0,1,pre-quake
2020-04-07T03:20:00Z,15,2,5,6,NA,3,0,1,pre-quake
2020-04-07T03:20:00Z,18,4.5,6.5,6.5,NA,3.5,0,2,pre-quake
2020-04-07T03:20:00Z,19,4.5,7,9,NA,6,0,2,pre-quake
2020-04-07T03:25:00Z,2,2,10,8,NA,8,0,1,pre-quake
2020-04-07T03:25:00Z,3,9,6,10,3,8,0,1,pre-quake
2020-04-07T03:25:00Z,4,0,3,10,NA,4,0,1,pre-quake
2020-04-07T03:25:00Z,5,0,2,0,0,1,0,1,pre-quake
2020-04-07T03:25:00Z,8,10,7,9,NA,7,1,1,pre-quake
2020-04-07T03:25:00Z,9,1.5,9,8.5,4,1.5,0,2,pre-quake
2020-04-07T03:25:00Z,11,3,1,4,9,4,0,1,pre-quake
2020-04-07T03:25:00Z,12,10,4,9,NA,4,0,1,pre-quake
2020-04-07T03:25:00Z,15,1,5,7,NA,10,0,1,pre-quake
2020-04-07T03:25:00Z,16,0,3,7,2,8,0,1,pre-quake
2020-04-07T03:25:00Z,18,6,10,3,NA,5,0,1,pre-quake
2020-04-07T03:25:00Z,19,7,6.5,8.5,NA,6,0,2,pre-quake
2020-04-07T03:30:00Z,8,7,1,9,NA,10,0,1,pre-quake
2020-04-07T03:30:00Z,9,8,10,9,7,6,0,1,pre-quake
2020-04-07T03:30:00Z,10,1,8,10,NA,0,0,1,pre-quake
2020-04-07T03:30:00Z,12,10,10,6,NA,8,0,1,pre-quake
2020-04-07T03:30:00Z,18,8,10,3,NA,3,0,1,pre-quake
2020-04-07T03:35:00Z,6,9,0,4,7,5,0,1,pre-quake
2020-04-07T03:35:00Z,9,8.5,8,7,2,7,0,2,pre-quake
2020-04-07T03:35:00Z,11,9,0,5,4,3,0,1,pre-quake
2020-04-07T03:35:00Z,12,7,2,1,NA,9,0,1,pre-quake
2020-04-07T03:35:00Z,15,4,5.333333333333333,3,NA,7,0,3,pre-quake
2020-04-07T03:35:00Z,16,10,2,2,3,7,0,1,pre-quake
2020-04-07T03:40:00Z,2,1.6666666666666667,7,3.6666666666666665,NA,7.666666666666667,0,3,pre-quake
2020-04-07T03:40:00Z,4,1,3,1,NA,10,0,1,pre-quake
2020-04-07T03:40:00Z,5,1,0,4,10,4,0,1,pre-quake
2020-04-07T03:40:00Z,6,5,6,6,9,7,0,1,pre-quake
2020-04-07T03:40:00Z,8,9,3,4,NA,0,0,1,pre-quake
2020-04-07T03:40:00Z,9,6,4,3.5,3,3.5,0,2,pre-quake
2020-04-07T03:40:00Z,10,7,4,6,NA,5,0,1,pre-quake
2020-04-07T03:40:00Z,14,8,2,10,NA,10,0,1,pre-quake
2020-04-07T03:40:00Z,15,9,4,1,NA,3,0,1,pre-quake
2020-04-07T03:40:00Z,16,10,8,7,9,9,1,1,pre-quake
2020-04-07T03:45:00Z,8,6,4,7,NA,10,0,1,pre-quake
2020-04-07T03:45:00Z,9,7,7,5,1,7,0,1,pre-quake
2020-04-07T03:45:00Z,18,6,6,7,NA,10,0,1,pre-quake
2020-04-07T03:50:00Z,1,5,5.5,8,5.5,3,0.5,2,pre-quake
2020-04-07T03:50:00Z,2,2,10,10,NA,8,0,1,pre-quake
2020-04-07T03:50:00Z,3,10,8,10,3,0,0,1,pre-quake
2020-04-07T03:50:00Z,6,4,7.333333333333333,3.6666666666666665,8.333333333333334,8,0,3,pre-quake
2020-04-07T03:50:00Z,9,4.75,7,5.25,6,5.75,0.25,4,pre-quake
2020-04-07T03:50:00Z,11,6,5,9,1,8,0,1,pre-quake
2020-04-07T03:50:00Z,14,8,0,8,NA,10,0,1,pre-quake
2020-04-07T03:50:00Z,17,9,9,6,NA,10,1,1,pre-quake
2020-04-07T03:55:00Z,2,6,0,7,NA,10,0,1,pre-quake
2020-04-07T03:55:00Z,3,7,7.5,3.5,4.5,2.5,0,2,pre-quake
2020-04-07T03:55:00Z,5,3,9,5,10,5,0,1,pre-quake
2020-04-07T03:55:00Z,9,5,7,1,4,10,0,1,pre-quake
2020-04-07T03:55:00Z,10,3,9,0,NA,10,0,1,pre-quake
2020-04-07T03:55:00Z,13,2,7,4,NA,8,0,1,pre-quake
2020-04-07T03:55:00Z,14,9,1,6,NA,10,0,1,pre-quake
2020-04-07T03:55:00Z,17,0,5,0,NA,3,0,1,pre-quake
2020-04-07T03:55:00Z,18,1,2,5,NA,5,0,1,pre-quake
2020-04-07T04:00:00Z,2,6,4,0,NA,0,0,1,pre-quake
2020-04-07T04:00:00Z,3,1,1,10,7,5,0,1,pre-quake
2020-04-07T04:00:00Z,8,1,8,5,NA,9,0,1,pre-quake
2020-04-07T04:00:00Z,11,8,10,9,10,10,0,1,pre-quake
2020-04-07T04:00:00Z,17,6,4.5,7.5,NA,1,0.5,2,pre-quake
2020-04-07T04:05:00Z,2,3,10,6,NA,6,0,1,pre-quake
2020-04-07T04:05:00Z,3,1,9,1,10,10,0,1,pre-quake
2020-04-07T04:05:00Z,4,5,6,9,NA,1,0,1,pre-quake
2020-04-07T04:05:00Z,6,4,8,10,0,9,0,1,pre-quake
2020-04-07T04:05:00Z,9,7,8,6,7,4,0,1,pre-quake
2020-04-07T04:05:00Z,11,7,6,3,4,0,0,1,pre-quake
2020-04-07T04:05:00Z,12,2,10,5,NA,9,0,1,pre-quake
2020-04-07T04:05:00Z,15,5.5,4.5,9,NA,7.5,0.5,2,pre-quake
2020-04-07T04:05:00Z,19,5.5,6,3,NA,3.5,0,2,pre-quake
2020-04-07T04:10:00Z,2,0,5.5,8.5,NA,10,0,2,pre-quake
2020-04-07T04:10:00Z,3,10,10,6,8,5,0,1,pre-quake
2020-04-07T04:10:00Z,9,10,5,2,10,10,0,1,pre-quake
2020-04-07T04:15:00Z,2,10,1,7,NA,6,0,1,pre-quake
2020-04-07T04:15:00Z,3,3,2,6,5,10,0,1,pre-quake
2020-04-07T04:15:00Z,6,6,10,8,8,4,0,1,pre-quake
2020-04-07T04:15:00Z,16,9,7.5,3,5,5.5,0,2,pre-quake
2020-04-07T04:20:00Z,3,6.5,1,6,6,9.5,0,2,pre-quake
2020-04-07T04:20:00Z,6,6,3,6,1,10,0,1,pre-quake
2020-04-07T04:20:00Z,8,6,8,3,NA,8,0.5,2,pre-quake
2020-04-07T04:20:00Z,9,10,0,0,10,4,0,1,pre-quake
2020-04-07T04:20:00Z,12,1,9,3,NA,9,0,1,pre-quake
2020-04-07T04:20:00Z,15,1,3,9,NA,7,1,1,pre-quake
2020-04-07T04:25:00Z,3,2,2,2,10,8,0,1,pre-quake
2020-04-07T04:25:00Z,4,3,9,1,NA,1,0,1,pre-quake
2020-04-07T04:25:00Z,6,5,2,7,2,10,0,1,pre-quake
2020-04-07T04:25:00Z,8,9,7,9,NA,2,0,1,pre-quake
2020-04-07T04:25:00Z,9,3,7,3,4,10,0,1,pre-quake
2020-04-07T04:25:00Z,10,6,4,10,NA,6,0,1,pre-quake
2020-04-07T04:25:00Z,14,1,10,9,NA,10,0,1,pre-quake
2020-04-07T04:25:00Z,18,0,6,3,NA,8,0,1,pre-quake
2020-04-07T04:30:00Z,2,9,5,9,NA,5,0,1,pre-quake
2020-04-07T04:30:00Z,6,3.5,4.5,6.25,3.75,2,0,4,pre-quake
2020-04-07T04:30:00Z,8,2,8,6,NA,9,0,1,pre-quake
2020-04-07T04:30:00Z,14,6,9,1,NA,6,0,1,pre-quake
2020-04-07T04:30:00Z,15,1,2,1,NA,10,0,1,pre-quake
2020-04-07T04:35:00Z,1,10,10,4,9,3,0,1,pre-quake
2020-04-07T04:35:00Z,2,5.5,5.5,3.5,NA,7.5,0,2,pre-quake
2020-04-07T04:35:00Z,6,1.5,5,8,6.5,8,0.5,2,pre-quake
2020-04-07T04:35:00Z,9,10,10,10,2,7,0,1,pre-quake
2020-04-07T04:35:00Z,15,5,7,10,NA,1,0,1,pre-quake
2020-04-07T04:35:00Z,18,4,9,10,NA,10,0,1,pre-quake
2020-04-07T04:35:00Z,19,8,8,1,NA,4,0,1,pre-quake
2020-04-07T04:40:00Z,2,0,8,0,NA,9,0,1,pre-quake
2020-04-07T04:40:00Z,3,10,1.5,6.5,7,2,0,2,pre-quake
2020-04-07T04:40:00Z,4,10,6,0,NA,4,0,1,pre-quake
2020-04-07T04:40:00Z,6,6.666666666666667,4.333333333333333,4,3,8.333333333333334,0,3,pre-quake
2020-04-07T04:40:00Z,8,5,0,5,NA,4,0,1,pre-quake
2020-04-07T04:40:00Z,9,3.5,5,3.5,3,10,0,2,pre-quake
2020-04-07T04:40:00Z,11,0,1,4,6,9,0,1,pre-quake
2020-04-07T04:45:00Z,4,7,8,3,NA,7,0,1,pre-quake
2020-04-07T04:45:00Z,9,6,4,3,4,10,0,1,pre-quake
2020-04-07T04:45:00Z,10,7,3,10,NA,5,0,1,pre-quake
2020-04-07T04:45:00Z,13,3,3,3,NA,9,0,1,pre-quake
2020-04-07T04:45:00Z,16,4,0,7,0,10,0,1,pre-quake
2020-04-07T04:50:00Z,1,9,1,4,1,2,0,1,pre-quake
2020-04-07T04:50:00Z,3,1.5,4,9.5,5,2,0.5,2,pre-quake
2020-04-07T04:50:00Z,6,9,7,3,7,10,0,1,pre-quake
2020-04-07T04:50:00Z,9,1.5,1,2.5,4,7,0.5,2,pre-quake
2020-04-07T04:50:00Z,15,10,7,3,NA,10,0,1,pre-quake
2020-04-07T04:55:00Z,1,10,10,2,3,10,0,1,pre-quake
2020-04-07T04:55:00Z,5,2,10,10,4,4,0,1,pre-quake
2020-04-07T04:55:00Z,6,3,5,6,10,2,0,1,pre-quake
2020-04-07T04:55:00Z,9,5,4,5,3,8.5,0,2,pre-quake
2020-04-07T04:55:00Z,12,3,7,4,NA,3,0,1,pre-quake
2020-04-07T04:55:00Z,14,8,8,9,NA,2,0,1,pre-quake
2020-04-07T05:00:00Z,8,3,10,10,NA,9,0,1,pre-quake
2020-04-07T05:00:00Z,9,7,5.666666666666667,6,8.333333333333334,7.333333333333333,0,3,pre-quake
2020-04-07T05:00:00Z,13,10,6,6,NA,4,0,1,pre-quake
2020-04-07T05:00:00Z,15,7.666666666666667,4,1,NA,5,0,3,pre-quake
2020-04-07T05:00:00Z,18,7,1,9,NA,5,0,1,pre-quake
2020-04-07T05:00:00Z,19,10,4,7,NA,8,1,1,pre-quake
2020-04-07T05:05:00Z,5,10,9,7,5,0,0,1,pre-quake
2020-04-07T05:05:00Z,6,7,8,5.666666666666667,1,5.333333333333333,0,3,pre-quake
2020-04-07T05:05:00Z,9,3,8,9,2,10,0,1,pre-quake
2020-04-07T05:05:00Z,18,10,2,10,NA,5,0,1,pre-quake
2020-04-07T05:10:00Z,3,3,6,0,10,10,0,1,pre-quake
2020-04-07T05:10:00Z,6,3,10,10,4,7,0,1,pre-quake
2020-04-07T05:10:00Z,8,6,7.5,5.5,7,5.5,0,2,pre-quake
2020-04-07T05:10:00Z,11,9,4,1,4,4,0,1,pre-quake
2020-04-07T05:10:00Z,19,0,3,8,NA,4,0,1,pre-quake
2020-04-07T05:15:00Z,2,5,8,1.5,NA,4.5,0,2,pre-quake
2020-04-07T05:15:00Z,6,3,3,10,6,3,0,1,pre-quake
2020-04-07T05:15:00Z,9,7,4,2,1,8,0,1,pre-quake
2020-04-07T05:15:00Z,10,9,8,5,NA,3,0,1,pre-quake
2020-04-07T05:15:00Z,15,4,4,5,NA,10,1,1,pre-quake
2020-04-07T05:20:00Z,1,6,4,10,10,2,0,1,pre-quake
2020-04-07T05:20:00Z,5,3,0,5,10,8,0,1,pre-quake
2020-04-07T05:20:00Z,9,4,3,0,0,1,0,1,pre-quake
2020-04-07T05:20:00Z,18,3,7,2,NA,0,1,1,pre-quake
2020-04-07T05:25:00Z,1,1,0,3,10,9,0,1,pre-quake
2020-04-07T05:25:00Z,2,2,4,9,NA,4,0,1,pre-quake
2020-04-07T05:25:00Z,3,0,8,1,6,2,1,1,pre-quake
2020-04-07T05:25:00Z,4,5,4,2,NA,10,0,1,pre-quake
2020-04-07T05:25:00Z,15,5.5,6,7,NA,6,0,2,pre-quake
2020-04-07T05:30:00Z,2,9.5,4,5,NA,8,0,2,pre-quake
2020-04-07T05:30:00Z,4,2,3,7,NA,9,0,1,pre-quake
2020-04-07T05:30:00Z,5,6.333333333333333,6.666666666666667,7.333333333333333,4.666666666666667,1.3333333333333333,0,3,pre-quake
2020-04-07T05:30:00Z,6,5,3,8,8,7,0,1,pre-quake
2020-04-07T05:30:00Z,9,5,5,6,3,2,0,2,pre-quake
2020-04-07T05:30:00Z,12,8,6,6,NA,6.5,0,2,pre-quake
2020-04-07T05:30:00Z,14,9,4,0,NA,8,0,1,pre-quake
2020-04-07T05:30:00Z,16,5,1,9,8,6,1,1,pre-quake
2020-04-07T05:30:00Z,18,3,3,4,NA,8,0,1,pre-quake
2020-04-07T05:30:00Z,19,10,3,4,NA,7,0,1,pre-quake
2020-04-07T05:35:00Z,5,3.5,6.5,7,5.5,5.5,1,2,pre-quake
2020-04-07T05:35:00Z,8,2,0,4,NA,10,0,1,pre-quake
2020-04-07T05:35:00Z,9,10,8,5,10,0,0,1,pre-quake
2020-04-07T05:35:00Z,11,2,1,0,4,2,0,1,pre-quake
2020-04-07T05:35:00Z,13,3,10,5,NA,0,0,1,pre-quake
2020-04-07T05:35:00Z,15,4.5,5.5,4.5,NA,7,0,2,pre-quake
2020-04-07T05:35:00Z,16,3,2,2,6,10,0,1,pre-quake
2020-04-07T05:35:00Z,17,1,8,10,2,10,0,1,pre-quake
2020-04-07T05:35:00Z,18,9,4,9,NA,10,0,1,pre-quake
2020-04-07T05:40:00Z,2,7,7,10,NA,0,0,1,pre-quake
2020-04-07T05:40:00Z,3,3,8,0,3,3,0,1,pre-quake
2020-04-07T05:40:00Z,6,10,5,4,7,2,0,1,pre-quake
2020-04-07T05:40:00Z,8,10,0,1,NA,6,1,1,pre-quake
2020-04-07T05:40:00Z,11,10,0,1,7,6,0,1,pre-quake
2020-04-07T05:40:00Z,19,0,5,7,NA,3,0,1,pre-quake
2020-04-07T05:45:00Z,2,6.5,5,3.5,NA,8,0,2,pre-quake
2020-04-07T05:45:00Z,3,5,3,7,10,4,0,1,pre-quake
2020-04-07T05:45:00Z,8,2,10,3,NA,8,0,1,pre-quake
2020-04-07T05:45:00Z,9,9,0,5,8,7,0,1,pre-quake
2020-04-07T05:45:00Z,10,1,9,9,NA,9,0,1,pre-quake
2020-04-07T05:45:00Z,11,10,8,0,6,3,0,1,pre-quake
2020-04-07T05:45:00Z,12,5,5,10,NA,9,0,1,pre-quake
2020-04-07T05:45:00Z,14,3,10,9,NA,9,0,1,pre-quake
2020-04-07T05:45:00Z,15,9,1,5,NA,1,0,1,pre-quake
2020-04-07T05:50:00Z,1,10,4,9,10,7,0,1,pre-quake
2020-04-07T05:50:00Z,2,5,7,5.5,NA,6,0,2,pre-quake
2020-04-07T05:50:00Z,3,8.5,4.5,5,1.5,6.5,0,2,pre-quake
2020-04-07T05:55:00Z,3,5.5,7.5,4,9,4,0,2,pre-quake
2020-04-07T05:55:00Z,5,10,4,10,9,10,0,1,pre-quake
2020-04-07T05:55:00Z,8,5,3,3,NA,10,0,1,pre-quake
2020-04-07T05:55:00Z,15,4.666666666666667,4.666666666666667,7,NA,5.666666666666667,0,3,pre-quake
2020-04-07T05:55:00Z,16,8,7,1,10,4,0,1,pre-quake
2020-04-07T06:00:00Z,6,4,10,8,0,6,0,1,pre-quake
2020-04-07T06:00:00Z,8,0,2,9,NA,7,0,1,pre-quake
2020-04-07T06:00:00Z,16,8,10,7,4,7,0,1,pre-quake
2020-04-07T06:05:00Z,2,3,6,0,NA,4,0,1,pre-quake
2020-04-07T06:05:00Z,9,2,6,4,7,5,1,1,pre-quake
2020-04-07T06:05:00Z,15,5,0,7,NA,6.5,0,2,pre-quake
2020-04-07T06:05:00Z,16,9,9,10,0,8,0,1,pre-quake
2020-04-07T06:10:00Z,2,8,6,0,NA,10,0,1,pre-quake
2020-04-07T06:10:00Z,3,1,2,1,2,8,0,1,pre-quake
2020-04-07T06:10:00Z,8,7,10,1,NA,10,0,1,pre-quake
2020-04-07T06:10:00Z,9,2,10,0,6,7,0,1,pre-quake
2020-04-07T06:10:00Z,16,0,3,10,10,3,0,1,pre-quake
2020-04-07T06:10:00Z,18,2,4,1,NA,2,0,1,pre-quake
2020-04-07T06:15:00Z,3,10,0,8,3,1,0,1,pre-quake
2020-04-07T06:15:00Z,8,4.5,1,5,NA,7.5,0,2,pre-quake
2020-04-07T06:15:00Z,15,9,5,8,NA,4,0,1,pre-quake
2020-04-07T06:15:00Z,16,8,1,9,3,2,0,1,pre-quake
2020-04-07T06:15:00Z,17,8.5,2.5,8.5,NA,7,0,2,pre-quake
2020-04-07T06:20:00Z,2,6,1,10,NA,10,0,1,pre-quake
2020-04-07T06:20:00Z,3,3,0,3,8,4,0,1,pre-quake
2020-04-07T06:20:00Z,6,3,3,8,4,1,0,1,pre-quake
2020-04-07T06:20:00Z,8,1,5,1,NA,8,0,1,pre-quake
2020-04-07T06:20:00Z,9,7,5,7,7.5,6.5,0,2,pre-quake
2020-04-07T06:20:00Z,15,0,2,10,NA,10,0,1,pre-quake
2020-04-07T06:20:00Z,18,8,4,9,NA,2,0,1,pre-quake
2020-04-07T06:25:00Z,1,5,5,4,5,6,0,1,pre-quake
2020-04-07T06:25:00Z,3,7,0,4,10,10,1,1,pre-quake
2020-04-07T06:25:00Z,4,0,1,10,NA,4,0,1,pre-quake
2020-04-07T06:25:00Z,5,2,10,1,3,3,0,1,pre-quake
2020-04-07T06:25:00Z,6,4,8,0,10,10,0,1,pre-quake
2020-04-07T06:25:00Z,9,3.5,1,6.5,0.5,6.5,0,2,pre-quake
2020-04-07T06:25:00Z,18,0,5,3,NA,1,0,1,pre-quake
2020-04-07T06:25:00Z,19,6,7,6.5,NA,5,0,2,pre-quake
2020-04-07T06:30:00Z,1,4.5,3.5,0.5,5.5,6.5,0.5,2,pre-quake
2020-04-07T06:30:00Z,2,3,4.5,7,NA,6.5,0,2,pre-quake
2020-04-07T06:30:00Z,5,3,7,0,3,2,0,1,pre-quake
2020-04-07T06:30:00Z,8,5,2,1,NA,1,0,1,pre-quake
2020-04-07T06:30:00Z,12,9,5,7,NA,10,0,1,pre-quake
2020-04-07T06:30:00Z,15,1.5,6,2,NA,5.5,0,2,pre-quake
2020-04-07T06:30:00Z,19,1,2,6,NA,4,0,1,pre-quake
2020-04-07T06:35:00Z,8,2,1,4,NA,1,0,1,pre-quake
2020-04-07T06:35:00Z,10,4,4,4,NA,10,0,1,pre-quake
2020-04-07T06:35:00Z,12,4,5,4,NA,10,0,1,pre-quake
2020-04-07T06:35:00Z,17,2,0,7,NA,5,1,1,pre-quake
2020-04-07T06:40:00Z,10,9,6,4,NA,1,0,1,pre-quake
2020-04-07T06:40:00Z,11,7,10,7,6,1,1,1,pre-quake
2020-04-07T06:40:00Z,15,9.5,6,5,NA,7,0,2,pre-quake
2020-04-07T06:40:00Z,16,4,3.5,4.5,5,5,0,2,pre-quake
2020-04-07T06:45:00Z,4,10,2,2,NA,2,0,1,pre-quake
2020-04-07T06:45:00Z,8,4.333333333333333,7,7.333333333333333,NA,6,0,3,pre-quake
2020-04-07T06:45:00Z,11,2,10,6,0,1,0,1,pre-quake
2020-04-07T06:45:00Z,12,2,2,7,NA,7,0,1,pre-quake
2020-04-07T06:45:00Z,13,9,3,6,NA,10,0,1,pre-quake
2020-04-07T06:50:00Z,2,4,10,6.5,NA,6,0,2,pre-quake
2020-04-07T06:50:00Z,3,10,6,10,9,2,0,1,pre-quake
2020-04-07T06:50:00Z,6,3.6666666666666665,6.666666666666667,5.666666666666667,4.333333333333333,8,0,3,pre-quake
2020-04-07T06:50:00Z,9,0,2,7,5,1,0,1,pre-quake
2020-04-07T06:50:00Z,11,2,10,1,3,10,0,1,pre-quake
2020-04-07T06:50:00Z,14,9,6,1,NA,8,0,1,pre-quake
2020-04-07T06:50:00Z,15,1,8,3,NA,6,0,1,pre-quake
2020-04-07T06:55:00Z,2,6,10,2,NA,10,0,1,pre-quake
2020-04-07T06:55:00Z,8,3,5,2.5,NA,9,0,2,pre-quake
2020-04-07T06:55:00Z,9,1,9,4,0,7,0,1,pre-quake
2020-04-07T06:55:00Z,10,0,8,5,NA,1,0,1,pre-quake
2020-04-07T06:55:00Z,14,7.5,3,2.5,NA,4,0,2,pre-quake
2020-04-07T06:55:00Z,15,2.3333333333333335,4,4,NA,5,0.3333333333333333,3,pre-quake
2020-04-07T06:55:00Z,19,2,5.333333333333333,5.666666666666667,NA,4,0,3,pre-quake
2020-04-07T07:00:00Z,2,1,10,7,7,3,0,1,pre-quake
2020-04-07T07:00:00Z,5,9,2,10,7,6,1,1,pre-quake
2020-04-07T07:00:00Z,6,5,10,4,6,6,0,1,pre-quake
