time_5min,location,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,count
2020-04-08T11:00:00Z,15,3,3.0454545454545454,2.8636363636363638,NA,1.9090909090909092,2.090909090909091,44
2020-04-08T11:00:00Z,16,3.3846153846153846,3.5384615384615383,3.923076923076923,3.769230769230769,2.6923076923076925,0.6153846153846154,13
2020-04-08T11:00:00Z,17,1.125,7.25,5.9375,3,3.1875,1.8125,16
2020-04-08T11:00:00Z,18,3.0232558139534884,7.093023255813954,4.023255813953488,NA,4.767441860465116,3.4186046511627906,43
2020-04-08T11:00:00Z,19,1,2.125,2.125,1,2.875,1.125,8
2020-04-08T11:05:00Z,1,2,0.8461538461538461,4.076923076923077,2.923076923076923,2,0.6153846153846154,13
2020-04-08T11:05:00Z,2,3.0208333333333335,4.083333333333333,4.958333333333333,7,1.125,1.375,48
2020-04-08T11:05:00Z,4,5.0476190476190474,3.9523809523809526,4.142857142857143,10,3.0476190476190474,4.142857142857143,21
2020-04-08T11:05:00Z,5,4,5.823529411764706,3.9411764705882355,1.7058823529411764,3.176470588235294,0.5294117647058824,17
2020-04-08T11:05:00Z,6,2.1904761904761907,2.0952380952380953,2,1.8571428571428572,2,1.619047619047619,21
2020-04-08T11:05:00Z,7,NA,7.5,7,NA,NA,2.5,2
2020-04-08T11:05:00Z,8,7.295454545454546,7.375,7.255681818181818,9,5.244318181818182,1.6818181818181819,176
2020-04-08T11:05:00Z,9,7.08,6.94,7.02,5.14,6,0.82,50
2020-04-08T11:05:00Z,12,3.090909090909091,6.121212121212121,4.03030303030303,NA,2.9696969696969697,4.96969696969697,33
2020-04-08T11:05:00Z,13,3.5555555555555554,3,2.7777777777777777,NA,3.6666666666666665,1,9
2020-04-08T11:05:00Z,14,5.760869565217392,7.065217391304348,7,5,4.956521739130435,3.108695652173913,46
2020-04-08T11:05:00Z,15,3.1904761904761907,3.0952380952380953,2.9047619047619047,NA,1.7619047619047619,1.7142857142857142,21
2020-04-08T11:05:00Z,16,3.4375,3.4375,4.375,4.0625,3.0625,0.125,16
2020-04-08T11:05:00Z,17,0.9,6.9,5.95,NA,3.25,1.65,20
2020-04-08T11:05:00Z,18,2.9047619047619047,6.904761904761905,4.071428571428571,NA,4.976190476190476,3.0714285714285716,42
2020-04-08T11:05:00Z,19,1.0909090909090908,1.7272727272727273,2.090909090909091,NA,2.8181818181818183,2.3636363636363638,11
2020-04-08T11:10:00Z,1,1.8333333333333333,0.6666666666666666,3.6666666666666665,2.3333333333333335,1.8333333333333333,0.6666666666666666,6
2020-04-08T11:10:00Z,2,3.19672131147541,4.098360655737705,5.016393442622951,NA,1.180327868852459,1.540983606557377,61
2020-04-08T11:10:00Z,4,5.173913043478261,3.869565217391304,4.130434782608695,NA,2.9130434782608696,3.8260869565217392,23
2020-04-08T11:10:00Z,5,3.8260869565217392,6.3478260869565215,3.6956521739130435,1.3478260869565217,2.869565217391304,0.7391304347826086,23
2020-04-08T11:10:00Z,6,2.217391304347826,2.130434782608696,2.0434782608695654,2.5652173913043477,2.3043478260869565,0.8695652173913043,23
2020-04-08T11:10:00Z,7,NA,8.2,5.4,NA,2,4,5
2020-04-08T11:10:00Z,8,7.35,7.41875,7.53125,6.5,5.49375,1.78125,160
2020-04-08T11:10:00Z,9,6.894736842105263,6.982456140350878,7.052631578947368,5.035087719298246,5.859649122807017,0.9122807017543859,57
2020-04-08T11:10:00Z,12,3.032258064516129,5.806451612903226,4,NA,3.064516129032258,4.032258064516129,31
2020-04-08T11:10:00Z,13,3,3,3.5,NA,4,1.5,2
2020-04-08T11:10:00Z,14,6.026315789473684,6.894736842105263,6.7894736842105265,NA,4.973684210526316,2.9473684210526314,38
2020-04-08T11:10:00Z,15,3.03125,3.0625,3.1875,NA,1.90625,1.90625,32
2020-04-08T11:10:00Z,16,3.9411764705882355,4.235294117647059,4.117647058823529,4.470588235294118,3.764705882352941,0.5294117647058824,17
2020-04-08T11:10:00Z,17,1.3076923076923077,6.846153846153846,6,NA,3,1.4615384615384615,13
2020-04-08T11:10:00Z,18,2.9019607843137254,7.078431372549019,3.8627450980392157,NA,4.9411764705882355,3.1372549019607843,51
2020-04-08T11:10:00Z,19,0.8181818181818182,2.1818181818181817,1.9090909090909092,NA,2.8181818181818183,2.1818181818181817,11
2020-04-08T11:15:00Z,1,1.5555555555555556,0.8888888888888888,4.555555555555555,2.888888888888889,2,0.7777777777777778,9
2020-04-08T11:15:00Z,2,2.888888888888889,3.7333333333333334,4.955555555555556,NA,0.9555555555555556,1.4,45
2020-04-08T11:15:00Z,4,5.178571428571429,4.107142857142857,4.178571428571429,NA,3.0357142857142856,3.7857142857142856,28
2020-04-08T11:15:00Z,5,3.909090909090909,5.545454545454546,3.909090909090909,0.9090909090909091,3.1818181818181817,0.7272727272727273,11
2020-04-08T11:15:00Z,6,1.7333333333333334,2.066666666666667,2.466666666666667,2.3333333333333335,2.3333333333333335,1.3333333333333333,15
2020-04-08T11:15:00Z,7,NA,8,6,NA,NA,3.3333333333333335,3
2020-04-08T11:15:00Z,8,7.429411764705883,7.482352941176471,7.435294117647059,2.6666666666666665,5.476470588235294,1.8058823529411765,170
2020-04-08T11:15:00Z,9,6.87719298245614,6.964912280701754,7,5.035087719298246,6.157894736842105,0.7192982456140351,57
2020-04-08T11:15:00Z,12,3.0681818181818183,5.795454545454546,3.9545454545454546,NA,2.977272727272727,4.795454545454546,44
2020-04-08T11:15:00Z,13,2.6,2.4,3.2,NA,3.2,2.6,5
2020-04-08T11:15:00Z,14,5.976744186046512,6.837209302325581,7.069767441860465,NA,5.023255813953488,3.372093023255814,43
2020-04-08T11:15:00Z,15,3.1379310344827585,2.9310344827586206,3.103448275862069,5,2,1.9655172413793103,29
2020-04-08T11:15:00Z,16,3.5,3.1,3.5,3.3,2.3,0.6,10
2020-04-08T11:15:00Z,17,0.7,7.1,6.4,8,2.8,1.5,10
2020-04-08T11:15:00Z,18,2.972972972972973,7.054054054054054,4.054054054054054,0,4.8108108108108105,3.810810810810811,37
2020-04-08T11:15:00Z,19,1.6,2,3,NA,2.8,1.8,5
2020-04-08T11:20:00Z,1,1.8571428571428572,0.8571428571428571,4.142857142857143,3.2857142857142856,1.5714285714285714,1.2857142857142858,7
2020-04-08T11:20:00Z,2,2.836734693877551,3.877551020408163,5.163265306122449,NA,1.1020408163265305,1.5918367346938775,49
2020-04-08T11:20:00Z,4,4.6923076923076925,4,3.769230769230769,3,2.3846153846153846,4.461538461538462,26
2020-04-08T11:20:00Z,5,3.9444444444444446,6,4.055555555555555,0.8888888888888888,3,0.7222222222222222,18
2020-04-08T11:20:00Z,6,2.357142857142857,2.2142857142857144,2.7142857142857144,2.357142857142857,2.142857142857143,1.3571428571428572,14
2020-04-08T11:20:00Z,7,NA,7.5,6.5,NA,NA,3,2
2020-04-08T11:20:00Z,8,7.408536585365853,7.304878048780488,7.402439024390244,4.75,5.451219512195122,1.6402439024390243,164
2020-04-08T11:20:00Z,9,6.840909090909091,7,7.045454545454546,5.136363636363637,6,0.75,44
2020-04-08T11:20:00Z,12,3.130434782608696,5.891304347826087,4.021739130434782,8,2.9565217391304346,3.847826086956522,46
2020-04-08T11:20:00Z,13,2.9,2.6,2.7,NA,3.2,2.8,10
2020-04-08T11:20:00Z,14,6.0256410256410255,6.743589743589744,6.846153846153846,1,5.128205128205129,3.5128205128205128,39
2020-04-08T11:20:00Z,15,2.90625,2.78125,2.84375,NA,1.875,2.15625,32
2020-04-08T11:20:00Z,16,3.5,3.75,3.5,3.625,2.25,0.125,8
2020-04-08T11:20:00Z,17,1.5,7,5.571428571428571,NA,3.357142857142857,1.3571428571428572,14
2020-04-08T11:20:00Z,18,3.129032258064516,7.064516129032258,4.193548387096774,NA,5.129032258064516,3.7419354838709675,31
2020-04-08T11:20:00Z,19,1.5555555555555556,2.3333333333333335,2.111111111111111,NA,3.3333333333333335,2.111111111111111,9
2020-04-08T11:25:00Z,1,2,0.8571428571428571,3.857142857142857,3.2857142857142856,2.2857142857142856,0.8571428571428571,7
2020-04-08T11:25:00Z,2,3.163265306122449,4.122448979591836,5.163265306122449,NA,0.9591836734693877,1.5714285714285714,49
2020-04-08T11:25:00Z,4,4.947368421052632,3.8947368421052633,4,7,3.263157894736842,4.473684210526316,19
2020-04-08T11:25:00Z,5,3.909090909090909,5.818181818181818,3.727272727272727,1,2.5454545454545454,0.36363636363636365,11
2020-04-08T11:25:00Z,6,2.235294117647059,2.0588235294117645,2.823529411764706,2.176470588235294,3,1,17
2020-04-08T11:25:00Z,7,NA,7,5,NA,NA,5,1
2020-04-08T11:25:00Z,8,7.436619718309859,7.345070422535211,7.401408450704225,4.333333333333333,5.443661971830986,1.795774647887324,142
2020-04-08T11:25:00Z,9,6.883720930232558,6.813953488372093,6.930232558139535,5.27906976744186,6.209302325581396,0.6744186046511628,43
2020-04-08T11:25:00Z,12,3,6.178571428571429,4.25,NA,3.0714285714285716,4.535714285714286,28
2020-04-08T11:25:00Z,13,2.5454545454545454,2.5454545454545454,3,NA,2.909090909090909,2.272727272727273,11
2020-04-08T11:25:00Z,14,6.206896551724138,6.896551724137931,7.068965517241379,5.5,4.896551724137931,3.2758620689655173,29
2020-04-08T11:25:00Z,15,3.3793103448275863,3.2413793103448274,3.0344827586206895,8,2.413793103448276,1.6551724137931034,29
2020-04-08T11:25:00Z,16,4.416666666666667,4.583333333333333,5.083333333333333,4.666666666666667,2.75,0.3333333333333333,12
2020-04-08T11:25:00Z,17,1.0833333333333333,7.083333333333333,6.25,NA,3,1.4166666666666667,12
2020-04-08T11:25:00Z,18,3.127659574468085,7.0638297872340425,4.23404255319149,NA,5.042553191489362,3.425531914893617,47
2020-04-08T11:25:00Z,19,1.4,2.3,2.3,NA,3.5,1.8,10
2020-04-08T11:30:00Z,1,1.8571428571428572,1.1428571428571428,3.5714285714285716,3,2,0.7142857142857143,7
2020-04-08T11:30:00Z,2,3.0555555555555554,3.8333333333333335,5.194444444444445,NA,0.8611111111111112,1.5555555555555556,36
2020-04-08T11:30:00Z,4,4.631578947368421,3.736842105263158,3.8947368421052633,8,2.6842105263157894,4.105263157894737,19
2020-04-08T11:30:00Z,5,4.181818181818182,5.909090909090909,4.090909090909091,1.3636363636363635,3.090909090909091,0.7272727272727273,11
2020-04-08T11:30:00Z,6,2,2.3636363636363638,1.9090909090909092,2.090909090909091,1.8181818181818181,1.0909090909090908,11
2020-04-08T11:30:00Z,7,NA,8,6.333333333333333,NA,NA,5,3
2020-04-08T11:30:00Z,8,7.350746268656716,7.343283582089552,7.402985074626866,NA,5.447761194029851,1.671641791044776,134
2020-04-08T11:30:00Z,9,7.055555555555555,7.083333333333333,6.916666666666667,5.194444444444445,6.25,0.6111111111111112,36
2020-04-08T11:30:00Z,11,6.009487666034156,8.96584440227704,5.0588235294117645,3.9449715370018974,5.013282732447818,2.7703984819734346,527
2020-04-08T11:30:00Z,12,3.0357142857142856,6.107142857142857,4.071428571428571,NA,2.857142857142857,3.892857142857143,28
2020-04-08T11:30:00Z,13,3.25,3.5,2.875,NA,3.375,1.875,8
2020-04-08T11:30:00Z,14,5.864864864864865,7,6.945945945945946,NA,4.864864864864865,3.2162162162162162,37
2020-04-08T11:30:00Z,15,3.736842105263158,3.526315789473684,3.3684210526315788,NA,2.263157894736842,1.8421052631578947,19
2020-04-08T11:30:00Z,16,5,5,3.6666666666666665,4.5,2.8333333333333335,0.16666666666666666,6
2020-04-08T11:30:00Z,17,0.8571428571428571,6.928571428571429,5.785714285714286,NA,3.2142857142857144,2.2142857142857144,14
2020-04-08T11:30:00Z,18,2.892857142857143,7.107142857142857,4.142857142857143,0,4.964285714285714,3.4285714285714284,28
2020-04-08T11:30:00Z,19,0.8333333333333334,1.6666666666666667,1.75,5,3.1666666666666665,1.75,12
2020-04-08T11:35:00Z,1,2.25,1.25,4,3,1.5,0.25,4
2020-04-08T11:35:00Z,2,3.0434782608695654,4.065217391304348,4.913043478260869,NA,1.0434782608695652,1.5,46
2020-04-08T11:35:00Z,4,4.571428571428571,3.2142857142857144,3.5,NA,2.2142857142857144,5.214285714285714,14
2020-04-08T11:35:00Z,5,4,6.4,4,1,3.2,0.6,5
2020-04-08T11:35:00Z,6,3.142857142857143,2.357142857142857,2.357142857142857,2.857142857142857,2.0714285714285716,0.7857142857142857,14
2020-04-08T11:35:00Z,7,NA,8.333333333333334,6.333333333333333,NA,NA,5.666666666666667,3
2020-04-08T11:35:00Z,8,7.384057971014493,7.413043478260869,7.2898550724637685,2.5,5.420289855072464,1.8115942028985508,138
2020-04-08T11:35:00Z,9,6.833333333333333,6.976190476190476,6.809523809523809,4.857142857142857,6.190476190476191,0.8095238095238095,42
2020-04-08T11:35:00Z,11,6.074074074074074,8.703703703703704,5.037037037037037,4.2592592592592595,4.851851851851852,2.5925925925925926,27
2020-04-08T11:35:00Z,12,2.861111111111111,6.055555555555555,3.9166666666666665,NA,2.861111111111111,4.138888888888889,36
2020-04-08T11:35:00Z,13,2.6666666666666665,2.5,2.6666666666666665,NA,2.8333333333333335,2.5,6
2020-04-08T11:35:00Z,14,6.083333333333333,6.916666666666667,6.958333333333333,NA,5.166666666666667,2.9583333333333335,24
2020-04-08T11:35:00Z,15,2.9523809523809526,3.142857142857143,3.0952380952380953,4,2.3333333333333335,2.619047619047619,21
2020-04-08T11:35:00Z,16,4,4.125,3.875,3.875,3.375,0.25,8
2020-04-08T11:35:00Z,17,1.0909090909090908,7.2727272727272725,5.636363636363637,NA,2.909090909090909,1.8181818181818181,11
2020-04-08T11:35:00Z,18,3.032258064516129,7.064516129032258,3.967741935483871,NA,4.935483870967742,3.161290322580645,31
2020-04-08T11:35:00Z,19,1.2,2,1.8,NA,2.8,1.2,5
2020-04-08T11:40:00Z,1,3.5,3,4.25,3.25,2.25,0.5,4
2020-04-08T11:40:00Z,2,3.1944444444444446,3.7222222222222223,5.027777777777778,3,1.0833333333333333,1.6111111111111112,36
2020-04-08T11:40:00Z,4,5.181818181818182,4.2272727272727275,3.9545454545454546,9,3.0454545454545454,3.8181818181818183,22
2020-04-08T11:40:00Z,5,4.2,6.1,3.7,0.7,2.9,0.6,10
2020-04-08T11:40:00Z,6,1.8,2.2,1.8,2.2,1.8,0.2,5
2020-04-08T11:40:00Z,7,NA,8,7,NA,NA,5.5,2
2020-04-08T11:40:00Z,8,7.25,7.330645161290323,7.274193548387097,6,5.274193548387097,1.5806451612903225,124
2020-04-08T11:40:00Z,9,7.075,7.05,7.125,5.025,6.1,0.65,40
2020-04-08T11:40:00Z,11,6.041666666666667,8.458333333333334,5.416666666666667,4.041666666666667,5.333333333333333,2.8333333333333335,24
2020-04-08T11:40:00Z,12,3.0555555555555554,5.722222222222222,4.166666666666667,NA,2.9444444444444446,4.388888888888889,36
2020-04-08T11:40:00Z,13,4.571428571428571,4.142857142857143,4.285714285714286,NA,4.571428571428571,0.5714285714285714,7
2020-04-08T11:40:00Z,14,5.933333333333334,7.033333333333333,6.9,NA,4.7,2.8,30
2020-04-08T11:40:00Z,15,3.55,3.8,3.2,7,3,1.65,20
2020-04-08T11:40:00Z,16,3.888888888888889,3.888888888888889,4.444444444444445,4,2.7777777777777777,0.5555555555555556,9
2020-04-08T11:40:00Z,17,1.125,6.625,5.875,NA,3.25,1,8
2020-04-08T11:40:00Z,18,3.206896551724138,6.896551724137931,4.137931034482759,NA,5.103448275862069,3.5517241379310347,29
2020-04-08T11:40:00Z,19,1,2.4,2.4,NA,3.4,1.4,5
2020-04-08T11:45:00Z,1,1.75,0.75,4.75,3,2,0.5,4
2020-04-08T11:45:00Z,2,2.942857142857143,4.057142857142857,4.885714285714286,NA,0.8285714285714286,1.4285714285714286,35
2020-04-08T11:45:00Z,4,5.052631578947368,4.2105263157894735,4.315789473684211,NA,3.210526315789474,3.8947368421052633,19
2020-04-08T11:45:00Z,5,3.8181818181818183,5.909090909090909,4.2727272727272725,1,3.3636363636363638,0.5454545454545454,11
2020-04-08T11:45:00Z,6,2.0833333333333335,1.6666666666666667,2.3333333333333335,1.8333333333333333,2,1.25,12
2020-04-08T11:45:00Z,8,7.389830508474576,7.305084745762712,7.228813559322034,7.5,5.313559322033898,1.6864406779661016,118
2020-04-08T11:45:00Z,9,6.795454545454546,7,6.909090909090909,5.25,5.840909090909091,0.6818181818181818,44
2020-04-08T11:45:00Z,11,6.066666666666666,9,4.866666666666666,4.266666666666667,5.333333333333333,2.6,15
2020-04-08T11:45:00Z,12,2.911764705882353,6.147058823529412,4.117647058823529,3,3.0588235294117645,4.294117647058823,34
2020-04-08T11:45:00Z,13,2.3333333333333335,2.3333333333333335,2,NA,1.3333333333333333,2.3333333333333335,3
2020-04-08T11:45:00Z,14,6.083333333333333,7.041666666666667,6.875,NA,5.083333333333333,3.2083333333333335,24
2020-04-08T11:45:00Z,15,2.962962962962963,3.111111111111111,3.185185185185185,0,2.259259259259259,1.8888888888888888,27
2020-04-08T11:45:00Z,16,3.75,3.75,3.5833333333333335,3.8333333333333335,3.3333333333333335,0.25,12
2020-04-08T11:45:00Z,17,0.75,7,6.25,NA,3,2,4
2020-04-08T11:45:00Z,18,3.28,7.12,4.12,8,5.04,3.24,25
2020-04-08T11:45:00Z,19,0.5714285714285714,2,2.5714285714285716,NA,2.4285714285714284,2.142857142857143,7
2020-04-08T11:50:00Z,1,1.5714285714285714,1.2857142857142858,4,2.857142857142857,2,0.7142857142857143,7
2020-04-08T11:50:00Z,2,3.0588235294117645,3.8823529411764706,4.735294117647059,1,1.0588235294117647,1.2647058823529411,34
2020-04-08T11:50:00Z,4,4.625,3.6875,3.6875,NA,2.625,4,16
2020-04-08T11:50:00Z,5,3.75,6.166666666666667,3.9166666666666665,0.8333333333333334,2.9166666666666665,0.8333333333333334,12
2020-04-08T11:50:00Z,6,2.25,2.6666666666666665,1.8333333333333333,2.3333333333333335,1.9166666666666667,1.1666666666666667,12
2020-04-08T11:50:00Z,7,NA,8.666666666666666,5.666666666666667,NA,NA,5.333333333333333,3
2020-04-08T11:50:00Z,8,7.367924528301887,7.471698113207547,7.4245283018867925,0,5.4245283018867925,1.7452830188679245,106
2020-04-08T11:50:00Z,9,7,6.774193548387097,6.935483870967742,4.870967741935484,6.032258064516129,0.8064516129032258,31
2020-04-08T11:50:00Z,11,6,8.857142857142858,5,4.285714285714286,4.5,2.5,14
2020-04-08T11:50:00Z,12,3.1904761904761907,5.571428571428571,3.9523809523809526,NA,3.0476190476190474,4.428571428571429,21
2020-04-08T11:50:00Z,13,5,5.333333333333333,5,NA,5.333333333333333,0,3
2020-04-08T11:50:00Z,14,5.833333333333333,6.866666666666666,7.166666666666667,NA,5.133333333333334,3.1666666666666665,30
2020-04-08T11:50:00Z,15,3.2666666666666666,3.1333333333333333,2.8666666666666667,NA,1.8666666666666667,2.1333333333333333,15
2020-04-08T11:50:00Z,16,3.75,4.083333333333333,3.4166666666666665,3.5833333333333335,2.6666666666666665,0.5,12
2020-04-08T11:50:00Z,17,0.6842105263157895,6.842105263157895,5.894736842105263,8,2.789473684210526,1.2105263157894737,19
2020-04-08T11:50:00Z,18,3.037037037037037,6.851851851851852,4.111111111111111,NA,5,3.8518518518518516,27
2020-04-08T11:50:00Z,19,1,2.142857142857143,2.2857142857142856,NA,2.5714285714285716,2,7
2020-04-08T11:55:00Z,1,1.75,0.625,4.375,2.875,1.75,0.75,8
2020-04-08T11:55:00Z,2,2.888888888888889,4.111111111111111,4.7407407407407405,NA,1.2592592592592593,1.2222222222222223,27
2020-04-08T11:55:00Z,4,5.285714285714286,4.285714285714286,4.5,NA,3.357142857142857,4,14
2020-04-08T11:55:00Z,5,3.75,6.125,4.5,0.75,3.125,0.5,8
2020-04-08T11:55:00Z,6,3.076923076923077,3.1538461538461537,3.8461538461538463,2.6153846153846154,3.230769230769231,1.0769230769230769,13
2020-04-08T11:55:00Z,8,7.475728155339806,7.398058252427185,7.41747572815534,4.666666666666667,5.621359223300971,1.6796116504854368,103
2020-04-08T11:55:00Z,9,6.970588235294118,6.9411764705882355,7.0588235294117645,5,5.852941176470588,0.7352941176470589,34
2020-04-08T11:55:00Z,11,5.7894736842105265,9.31578947368421,5.421052631578948,3.6842105263157894,5.157894736842105,2.210526315789474,19
2020-04-08T11:55:00Z,12,3.05,5.7,3.9,NA,3.15,4.8,20
2020-04-08T11:55:00Z,13,6,5,4,NA,5,0,1
2020-04-08T11:55:00Z,14,6.111111111111111,7.166666666666667,7.166666666666667,NA,5.111111111111111,2.9444444444444446,18
2020-04-08T11:55:00Z,15,3,3.066666666666667,2.8,NA,2.1333333333333333,2.3333333333333335,15
2020-04-08T11:55:00Z,16,4.8,4.8,4,4.6,3.2,0.2,5
2020-04-08T11:55:00Z,17,1,6.857142857142857,6.285714285714286,NA,3,1.4285714285714286,7
2020-04-08T11:55:00Z,18,3.0277777777777777,6.972222222222222,3.9166666666666665,5,4.861111111111111,3.5277777777777777,36
2020-04-08T11:55:00Z,19,0.6,1.9,1.9,NA,3.1,2.4,10
2020-04-08T12:00:00Z,1,2.3333333333333335,0.3333333333333333,3.6666666666666665,3,2,0.6666666666666666,3
2020-04-08T12:00:00Z,2,3.1739130434782608,3.9130434782608696,4.956521739130435,NA,1,1.8695652173913044,23
2020-04-08T12:00:00Z,4,5.461538461538462,4.153846153846154,4.538461538461538,2,3.230769230769231,3.5384615384615383,13
2020-04-08T12:00:00Z,5,4.230769230769231,6.076923076923077,4,0.8461538461538461,2.769230769230769,0.7692307692307693,13
2020-04-08T12:00:00Z,6,2,2.642857142857143,2.4285714285714284,2.2857142857142856,2.642857142857143,1,14
2020-04-08T12:00:00Z,8,7.6879432624113475,7.773049645390071,7.865248226950355,5,5.872340425531915,1.7375886524822695,141
2020-04-08T12:00:00Z,9,8.276785714285714,8.285714285714286,8.214285714285714,6.464285714285714,7.1875,1.6517857142857142,112
2020-04-08T12:00:00Z,11,5.642857142857143,8.928571428571429,5.142857142857143,3.9285714285714284,5.285714285714286,1.7857142857142858,14
2020-04-08T12:00:00Z,12,2.9583333333333335,5.666666666666667,4.041666666666667,5,3.1666666666666665,5,24
2020-04-08T12:00:00Z,13,5,4,5,NA,5,0,1
2020-04-08T12:00:00Z,14,5.75,7.4375,7.125,1,4.6875,3.375,16
2020-04-08T12:00:00Z,15,3.1904761904761907,3.0476190476190474,3.238095238095238,NA,2.0952380952380953,1.4761904761904763,21
2020-04-08T12:00:00Z,16,3.875,3.75,3.625,3.75,2.75,0.25,8
2020-04-08T12:00:00Z,17,0.6,6.8,6.2,NA,2.7,1.8,10
2020-04-08T12:00:00Z,18,3.25,7.107142857142857,4,NA,5.035714285714286,3.0357142857142856,28
